Session,Game,Turns,Elapsed,Winners
20180425_102813,603,387,60,Player 1
20180425_102813,391,474,148,Player 2
20180425_102813,401,647,74,Player 1
20180425_102813,402,42,7,Player 2
20180425_102813,53,555,89,Player 1
20180425_102813,403,50,6,Player 2
20180425_102813,408,163,28,Player 1
20180425_102813,790,850,124,Player 2
20180425_102813,404,536,63,Player 2
20180425_102813,405,18,2,Player 2
20180425_102813,406,16,2,Player 2
20180425_102813,604,1356,106,Player 1
20180425_102813,599,1489,350,Player 1
20180425_102813,54,774,129,Player 2
20180425_102813,407,478,69,Player 2
20180425_102813,55,438,95,Player 2
20180425_102813,605,1959,167,Player 2
20180425_102813,424,1696,116,Player 1
20180425_102813,606,484,52,Player 2
20180425_102813,409,2000,285,
20180425_102813,425,966,91,Player 2
20180425_102813,791,1676,333,Player 1
20180425_102813,607,808,87,Player 2
20180425_102813,608,112,22,Player 2
20180425_102813,410,537,96,Player 1
20180425_102813,426,637,77,Player 1
20180425_102813,600,1038,304,Player 2
20180425_102813,609,336,39,Player 2
20180425_102813,792,444,80,Player 2
20180425_102813,601,146,43,Player 2
20180425_102813,427,340,52,Player 2
20180425_102813,610,223,33,Player 1
20180425_102813,611,31,3,Player 1
20180425_102813,612,25,3,Player 1
20180425_102813,613,17,2,Player 1
20180425_102813,614,3,0,Player 1
20180425_102813,56,1770,272,Player 1
20180425_102813,615,49,6,Player 1
20180425_102813,616,24,6,Player 2
20180425_102813,617,48,8,Player 2
20180425_102813,626,38,5,Player 2
20180425_102813,411,730,116,Player 2
20180425_102813,428,340,52,Player 2
20180425_102813,627,129,18,Player 1
20180425_102813,429,130,31,Player 2
20180425_102813,618,480,84,Player 2
20180425_102813,412,175,52,Player 1
20180425_102813,628,321,47,Player 1
20180425_102813,793,2000,152,
20180425_102813,629,242,30,Player 2
20180425_102813,430,1355,90,Player 1
20180425_102813,413,322,78,Player 2
20180425_102813,619,415,96,Player 1
20180425_102813,57,2000,192,
20180425_102813,794,618,114,Player 2
20180425_102813,630,1590,125,Player 2
20180425_102813,431,1690,106,Player 1
20180425_102813,795,404,32,Player 2
20180425_102813,631,80,21,Player 2
20180425_102813,58,586,111,Player 2
20180425_102813,796,316,64,Player 2
20180425_102813,797,250,32,Player 2
20180425_102813,632,1518,112,Player 1
20180425_102813,432,938,122,Player 2
20180425_102813,798,80,46,Player 2
20180425_102813,433,481,57,Player 1
20180425_102813,799,213,39,Player 1
20180425_102813,414,2000,317,
20180425_102813,434,636,51,Player 2
20180425_102813,620,648,328,Player 2
20180425_102813,633,1613,142,Player 2
20180425_102813,59,844,229,Player 2
20180425_102813,60,18,2,Player 2
20180425_102813,634,136,21,Player 2
20180425_102813,800,776,142,Player 2
20180425_102813,435,1874,101,Player 1
20180425_102813,436,78,12,Player 2
20180425_102813,437,57,7,Player 1
20180425_102813,438,89,20,Player 1
20180425_102813,415,1910,179,Player 1
20180425_102813,61,488,116,Player 2
20180425_102813,635,1326,128,Player 1
20180425_102813,439,485,65,Player 1
20180425_102813,636,189,29,Player 1
20180425_102813,621,1132,205,Player 2
20180425_102813,416,128,57,Player 2
20180425_102813,801,1428,143,Player 2
20180425_102813,802,144,27,Player 2
20180425_102813,637,624,63,Player 2
20180425_102813,638,29,4,Player 1
20180425_102813,639,17,4,Player 1
20180425_102813,417,169,84,Player 1
20180425_102813,418,58,24,Player 2
20180425_102813,803,613,74,Player 1
20180425_102813,622,982,147,Player 2
20180425_102813,62,1390,195,Player 2
20180425_102813,640,1186,94,Player 1
20180425_102813,440,2000,170,
20180425_102813,441,19,3,Player 1
20180425_102813,442,327,43,Player 1
20180425_102813,641,346,48,Player 2
20180425_102813,443,41,5,Player 1
20180425_102813,804,2000,176,
20180425_102813,63,1575,156,Player 2
20180425_102813,444,491,93,Player 1
20180425_102813,445,31,5,Player 1
20180425_102813,805,97,17,Player 1
20180425_102813,446,105,11,Player 1
20180425_102813,64,101,33,Player 1
20180425_102813,447,277,33,Player 1
20180425_102813,448,213,31,Player 1
20180425_102813,806,917,76,Player 1
20180425_102813,419,1749,284,Player 2
20180425_102813,642,1401,196,Player 2
20180425_102813,449,142,19,Player 2
20180425_102813,450,12,1,Player 2
20180425_102813,451,34,4,Player 2
20180425_102813,623,1762,300,Player 2
20180425_102813,420,190,45,Player 2
20180425_102813,452,299,42,Player 1
20180425_102813,807,342,70,Player 2
20180425_102813,808,85,9,Player 1
20180425_102813,643,655,84,Player 1
20180425_102813,453,292,39,Player 2
20180425_102813,809,209,41,Player 1
20180425_102813,624,79,76,Player 1
20180425_102813,454,182,21,Player 2
20180425_102813,65,1771,233,Player 1
20180425_102813,455,872,98,Player 2
20180425_102813,644,1558,129,Player 1
20180425_102813,810,1059,104,Player 2
20180425_102813,66,572,87,Player 2
20180425_102813,421,823,231,Player 2
20180425_102813,811,533,76,Player 1
20180425_102813,456,571,85,Player 1
20180425_102813,812,88,10,Player 2
20180425_102813,625,958,203,Player 2
20180425_102813,645,1386,112,Player 1
20180425_102813,658,47,11,Player 1
20180425_102813,67,368,101,Player 2
20180425_102813,422,366,117,Player 2
20180425_102813,457,1177,98,Player 1
20180425_102813,813,803,132,Player 1
20180425_102813,646,2000,175,
20180425_102813,458,1405,115,Player 2
20180425_102813,68,1911,184,Player 2
20180425_102813,814,1017,124,Player 1
20180425_102813,647,1885,111,Player 2
20180425_102813,659,1936,289,Player 1
20180425_102813,459,1309,118,Player 2
20180425_102813,648,409,47,Player 1
20180425_102813,649,44,5,Player 2
20180425_102813,69,1657,141,Player 2
20180425_102813,460,881,89,Player 1
20180425_102813,815,1951,202,Player 1
20180425_102813,650,1748,119,Player 1
20180425_102813,70,1674,131,Player 1
20180425_102813,660,2000,198,
20180425_102813,423,2000,472,
20180425_102813,472,35,10,Player 1
20180425_102813,651,757,86,Player 1
20180425_102813,461,2000,165,
20180425_102813,473,59,31,Player 1
20180425_102813,652,251,42,Player 1
20180425_102813,653,30,3,Player 2
20180425_102813,462,330,46,Player 2
20180425_102813,654,92,20,Player 2
20180425_102813,71,1966,169,Player 2
20180425_102813,655,283,44,Player 1
20180425_102813,656,27,4,Player 1
20180425_102813,657,49,16,Player 1
20180425_102813,816,2000,249,
20180425_102813,474,1690,118,Player 2
20180425_102813,463,842,88,Player 2
20180425_102813,661,2000,208,
20180425_102813,464,1343,99,Player 1
20180425_102813,674,786,120,Player 2
20180425_102813,72,955,149,Player 2
20180425_102813,73,59,6,Player 1
20180425_102813,817,1416,128,Player 1
20180425_102813,475,600,139,Player 2
20180425_102813,818,265,37,Player 1
20180425_102813,662,524,186,Player 2
20180425_102813,465,844,93,Player 1
20180425_102813,476,214,53,Player 2
20180425_102813,74,211,73,Player 1
20180425_102813,819,250,36,Player 2
20180425_102813,675,822,94,Player 1
20180425_102813,663,325,74,Player 1
20180425_102813,75,1044,105,Player 1
20180425_102813,466,2000,120,
20180425_102813,820,1251,126,Player 2
20180425_102813,676,1888,118,Player 1
20180425_102813,664,216,74,Player 2
20180425_102813,477,1600,189,Player 1
20180425_102813,467,1383,88,Player 1
20180425_102813,665,279,88,Player 1
20180425_102813,478,48,60,Player 2
20180425_102813,76,1722,152,Player 2
20180425_102813,821,1443,142,Player 2
20180425_102813,77,98,18,Player 2
20180425_102813,677,1429,150,Player 2
20180425_102813,468,838,90,Player 1
20180425_102813,822,339,60,Player 1
20180425_102813,479,348,97,Player 2
20180425_102813,469,846,67,Player 2
20180425_102813,823,132,39,Player 2
20180425_102813,666,609,143,Player 1
20180425_102813,678,1710,115,Player 1
20180425_102813,824,286,43,Player 2
20180425_102813,470,354,53,Player 2
20180425_102813,78,2000,161,
20180425_102813,667,158,139,Player 2
20180425_102813,825,728,104,Player 2
20180425_102813,480,1592,183,Player 1
20180425_102813,826,60,25,Player 2
20180425_102813,471,1534,128,Player 1
20180425_102813,488,239,27,Player 1
20180425_102813,679,2000,218,
20180425_102813,481,1030,95,Player 1
20180425_102813,668,591,138,Player 1
20180425_102813,669,17,2,Player 1
20180425_102813,670,13,1,Player 1
20180425_102813,680,434,41,Player 2
20180425_102813,681,69,10,Player 1
20180425_102813,489,1365,93,Player 2
20180425_102813,671,35,32,Player 1
20180425_102813,482,410,85,Player 2
20180425_102813,827,1542,198,Player 2
20180425_102813,490,1428,127,Player 1
20180425_102813,682,1657,152,Player 2
20180425_102813,683,38,6,Player 2
20180425_102813,483,390,115,Player 2
20180425_102813,672,345,158,Player 1
20180425_102813,79,2000,424,
20180425_102813,491,755,85,Player 2
20180425_102813,492,265,35,Player 1
20180425_102813,828,2000,218,
20180425_102813,493,268,43,Player 2
20180425_102813,684,1752,173,Player 2
20180425_102813,685,108,21,Player 2
20180425_102813,686,122,19,Player 2
20180425_102813,80,1335,144,Player 1
20180425_102813,484,979,238,Player 1
20180425_102813,829,965,116,Player 1
20180425_102813,494,1171,125,Player 1
20180425_102813,830,103,14,Player 1
20180425_102813,485,35,34,Player 1
20180425_102813,673,816,227,Player 2
20180425_102813,486,114,47,Player 2
20180425_102813,81,1055,136,Player 1
20180425_102813,495,1082,118,Player 2
20180425_102813,487,340,71,Player 2
20180425_102813,687,1753,179,Player 1
20180425_102813,82,62,12,Player 2
20180425_102813,831,1230,141,Player 1
