Session,Game,Turns,Elapsed,Winners
20180424_171234,2768,395,10,Player 1
20180424_171234,7683,461,11,Player 1
20180424_171234,305,903,75,Player 1
20180424_171234,2769,419,10,Player 1
20180424_171234,7684,569,14,Player 1
20180424_171234,306,479,11,Player 1
20180424_171234,2786,1120,18,Player 1
20180424_171234,2774,1999,32,Player 1
20180424_171234,7685,1476,21,Player 2
20180424_171234,2775,883,21,Player 1
20180424_171234,318,237,67,Player 1
20180424_171234,7686,2000,31,
20180424_171234,7687,85,3,Player 1
20180424_171234,2776,1279,24,Player 1
20180424_171234,2787,1538,49,Player 1
20180424_171234,2777,439,10,Player 1
20180424_171234,319,2000,34,
20180424_171234,7688,811,18,Player 1
20180424_171234,7689,62,1,Player 2
20180424_171234,7690,79,1,Player 1
20180424_171234,2778,296,7,Player 2
20180424_171234,2788,1195,22,Player 1
20180424_171234,2789,154,4,Player 2
20180424_171234,2790,12,0,Player 2
20180424_171234,2791,558,12,Player 2
20180424_171234,7691,1406,25,Player 2
20180424_171234,320,2000,35,
20180424_171234,2779,1462,29,Player 2
20180424_171234,2792,670,15,Player 2
20180424_171234,2793,135,3,Player 1
20180424_171234,7692,1150,22,Player 2
20180424_171234,2794,275,6,Player 1
20180424_171234,321,1533,24,Player 1
20180424_171234,7693,293,7,Player 1
20180424_171234,322,161,6,Player 1
20180424_171234,2780,1761,33,Player 1
20180424_171234,7694,365,10,Player 1
20180424_171234,2795,589,16,Player 1
20180424_171234,323,377,8,Player 1
20180424_171234,7695,138,3,Player 2
20180424_171234,2781,290,7,Player 2
20180424_171234,2782,101,2,Player 1
20180424_171234,324,197,5,Player 1
20180424_171234,2796,252,6,Player 2
20180424_171234,7696,384,13,Player 2
20180424_171234,2783,401,9,Player 1
20180424_171234,7697,562,12,Player 2
20180424_171234,2797,1206,23,Player 2
20180424_171234,2798,49,0,Player 1
20180424_171234,325,1348,26,Player 2
20180424_171234,326,25,0,Player 1
20180424_171234,2799,305,6,Player 1
20180424_171234,327,231,5,Player 1
20180424_171234,7698,1033,17,Player 1
20180424_171234,2800,249,7,Player 1
20180424_171234,328,402,9,Player 2
20180424_171234,2801,247,6,Player 1
20180424_171234,7699,355,8,Player 1
20180424_171234,307,1022,203,Player 2
20180424_171234,329,387,8,Player 1
20180424_171234,7700,466,11,Player 2
20180424_171234,2802,1571,24,Player 1
20180424_171234,7701,515,12,Player 1
20180424_171234,308,1456,26,Player 2
20180424_171234,7702,193,4,Player 1
20180424_171234,330,1504,26,Player 2
20180424_171234,2803,354,8,Player 2
20180424_171234,2804,50,2,Player 2
20180424_171234,309,672,15,Player 2
20180424_171234,310,15,0,Player 1
20180424_171234,5128,327,272,Player 1
20180424_171234,311,53,1,Player 1
20180424_171234,312,39,1,Player 1
20180424_171234,313,97,3,Player 1
20180424_171234,314,39,1,Player 1
20180424_171234,5129,339,8,Player 1
20180424_171234,7703,1490,26,Player 2
20180424_171234,315,340,9,Player 2
20180424_171234,7704,467,11,Player 1
20180424_171234,2784,1373,109,Player 2
20180424_171234,5130,855,20,Player 1
20180424_171234,316,535,12,Player 1
20180424_171234,317,58,2,Player 2
20180424_171234,7705,828,15,Player 2
20180424_171234,334,385,10,Player 1
20180424_171234,2785,885,17,Player 1
20180424_171234,335,165,5,Player 1
20180424_171234,2805,1089,60,Player 1
20180424_171234,7706,568,16,Player 2
20180424_171234,2806,1301,29,Player 2
20180424_171234,7707,990,24,Player 2
20180424_171234,336,1480,34,Player 2
20180424_171234,2807,271,6,Player 1
20180424_171234,2818,1961,40,Player 1
20180424_171234,337,448,11,Player 2
20180424_171234,2819,509,10,Player 1
20180424_171234,7708,1025,20,Player 1
20180424_171234,7709,265,6,Player 1
20180424_171234,2808,1065,22,Player 1
20180424_171234,7710,20,0,Player 2
20180424_171234,2820,538,14,Player 2
20180424_171234,7711,138,3,Player 2
20180424_171234,2809,226,5,Player 2
20180424_171234,2821,202,4,Player 2
20180424_171234,2810,62,1,Player 2
20180424_171234,338,1104,24,Player 2
20180424_171234,7712,232,6,Player 2
20180424_171234,2822,170,4,Player 2
20180424_171234,7713,52,1,Player 2
20180424_171234,7714,12,0,Player 2
20180424_171234,2823,42,2,Player 2
20180424_171234,2811,274,7,Player 2
20180424_171234,339,210,6,Player 2
20180424_171234,2812,307,7,Player 1
20180424_171234,2824,395,9,Player 1
20180424_171234,340,457,11,Player 1
20180424_171234,341,182,4,Player 2
20180424_171234,342,52,0,Player 2
20180424_171234,7715,1168,23,Player 2
20180424_171234,7716,62,1,Player 2
20180424_171234,343,96,3,Player 2
20180424_171234,2813,741,16,Player 1
20180424_171234,2814,112,2,Player 2
20180424_171234,344,142,4,Player 2
20180424_171234,2815,68,1,Player 2
20180424_171234,345,86,3,Player 2
20180424_171234,7717,642,16,Player 2
20180424_171234,2825,2000,31,
20180424_171234,331,1435,181,Player 1
20180424_171234,2826,351,10,Player 1
20180424_171234,2827,54,1,Player 2
20180424_171234,7718,690,17,Player 2
20180424_171234,7719,72,1,Player 2
20180424_171234,2828,311,7,Player 1
20180424_171234,346,2000,32,
20180424_171234,7720,184,6,Player 2
20180424_171234,332,1426,28,Player 2
20180424_171234,2829,507,11,Player 1
